31064, 101B, -0.0898516, 0.45551, 1.49281, 85.05, 81.09, -61.52, 1.308, 1.657, 1.629, 1.52855, 0
31064, 102A, 0.609297, 0.629674, 1.17444, 85.05, 81.09, -61.52, 1.308, 1.657, 1.666, 1.52855, 0
31064, 102B, 0.609297, 0.629674, 1.17444, 85.05, 81.09, -61.52, 1.308, 1.657, 1.666, 1.54524, 0
31066, 101A, 0.609297, 0.629674, 1.17444, 85.05, 81.09, -61.52, 1.136, 1.657, 1.666, 1.545129, 0
31073, 101B, 0.254063, 0.555045, 1.40799, 85.05, 81.09, -61.52, 1.136, 1.586, 1.666, 1.54555, 0
31142, 102A, 1.07083, 0.583656, 0.677902, 85.05, 81.09, -61.52, 1.136, 1.586, 1.672, 1.54555, 0
31142, 102B, 1.07083, 0.583656, 0.677902, 85.05, 81.09, -61.52, 1.136, 1.586, 1.672, 1.46255, 0
31143, 101A, 1.07083, 0.583656, 0.677902, 85.05, 81.09, -61.52, 0.358, 1.586, 1.672, 1.462129, 0
31143, 101B, 0.289085, 0.940201, 1.12018, 85.05, 81.09, -61.52, 0.358, 1.581, 1.672, 1.46255, 0
31144, 102A, 0.289085, 0.940201, 1.12018, 85.05, 81.09, -61.52, 0.358, 1.581, 1.63, 1.46255, 0
31144, 102B, 0.289085, 0.940201, 1.12018, 85.05, 81.09, -61.52, 0.358, 1.581, 1.63, 1.54455, 0
31145, 101A, 0.153651, 1.33151, 0.468522, 85.05, 81.09, -61.52, 1.252, 1.581, 1.63, 1.544268, 0
31156, 101B, 0.103995, 0.389948, 1.48598, 85.05, 81.09, -61.52, 1.252, 1.597, 1.63, 1.54455, 0
31164, 102A, 0.797297, 0.559457, 1.06146, 85.05, 81.09, -61.52, 1.252, 1.597, 1.666, 1.54455, 0
31184, 102B, 0.797297, 0.559457, 1.06146, 85.05, 81.09, -61.52, 1.252, 1.597, 1.666, 1.5155, 0
31184, 101A, 0.21987, 1.33204, 0.527206, 85.05, 81.09, -61.52, 1.272, 1.597, 1.666, 1.5155, 0
31184, 101B, 0.0453635, 0.707795, 1.38037, 85.05, 81.09, -61.52, 1.272, 1.652, 1.666, 1.5155, 0
31192, 102A, 0.646598, 0.594377, 1.13558, 85.05, 81.09, -61.52, 1.272, 1.652, 1.642, 1.5155, 0
31210, 102B, 0.646598, 0.594377, 1.13558, 85.24, 81.1, -61.33, 1.272, 1.652, 1.642, 1.5555, 0
31211, 101A, 0.646598, 0.594377, 1.13558, 85.24, 81.1, -61.33, 1.173, 1.652, 1.642, 1.55129, 0
