30218, 101B, 0.235759, 0.385602, 2.79731, 90.11, 0.81, -10.32, 2.802, 2.853, 2.895, 2.84855, 0
30218, 102A, 0.253808, 0.526628, 2.77985, 90.11, 0.81, -10.32, 2.802, 2.853, 2.912, 2.84855, 0
30218, 102B, 0.253808, 0.526628, 2.77985, 90.11, 0.81, -10.32, 2.802, 2.853, 2.912, 2.85855, 0
30220, 101A, 0.332163, 0.611257, 2.74146, 90.11, 0.81, -10.32, 2.777, 2.853, 2.912, 2.85855, 0
30220, 101B, 0.304277, 0.445114, 2.7895, 90.11, 0.81, -10.32, 2.777, 2.858, 2.912, 2.85855, 0
30221, 102A, 0.445738, 0.337194, 2.76576, 90.11, 0.81, -10.32, 2.777, 2.858, 2.899, 2.85855, 0
30248, 102B, 0.445738, 0.337194, 2.76576, 90.11, 0.81, -10.32, 2.777, 2.858, 2.899, 2.82355, 0
30249, 101A, 0.230504, 0.628236, 2.74269, 90.11, 0.81, -10.32, 2.78, 2.858, 2.899, 2.82355, 0
30249, 101B, 0.236085, 0.621246, 2.74373, 90.11, 0.81, -10.32, 2.78, 2.857, 2.899, 2.82355, 0
30252, 102A, 0.235282, 0.712531, 2.72746, 90.11, 0.81, -10.32, 2.78, 2.857, 2.91, 2.82355, 0
30262, 102B, 0.235282, 0.712531, 2.72746, 90.12, 0.81, -10.32, 2.78, 2.857, 2.91, 2.83655, 0
30269, 101A, 0.298487, 0.699358, 2.71959, 90.12, 0.81, -10.32, 2.77, 2.857, 2.91, 2.83655, 0
30279, 101B, 0.208957, 0.607435, 2.764, 90.12, 0.81, -10.32, 2.77, 2.873, 2.91, 2.83655, 0
30290, 102A, 0.361325, 0.203465, 2.76785, 90.13, 0.8, -10.32, 2.77, 2.873, 2.861, 2.83624, 0
30299, 102B, 0.361325, 0.203465, 2.76785, 90.16, 0.78, -10.32, 2.77, 2.873, 2.861, 2.83655, 0
30309, 101A, -0.067194, 0.647542, 2.7337, 90.18, 0.77, -10.32, 2.793, 2.873, 2.861, 2.83655, 0
30320, 101B, 0.0780397, 0.203465, 2.81611, 90.19, 0.79, -10.32, 2.793, 2.847, 2.861, 2.83624, 0
30341, 102A, 0.236374, 0.0730424, 2.79107, 90.19, 0.79, -10.32, 2.793, 2.847, 2.845, 2.83624, 0
30342, 102B, 0.236374, 0.0730424, 2.79107, 90.19, 0.79, -10.32, 2.793, 2.847, 2.845, 2.81155, 0
30357, 101A, -0.011116, 0.274915, 2.79851, 90.19, 0.79, -10.32, 2.813, 2.847, 2.845, 2.81155, 0
30358, 101B, -0.156351, 0.27472, 2.80746, 90.19, 0.79, -10.32, 2.813, 2.873, 2.845, 2.81155, 0
30377, 102A, -0.0109835, 0.593907, 2.76879, 90.19, 0.79, -10.32, 2.813, 2.873, 2.884, 2.81155, 0
30377, 102B, -0.0109835, 0.593907, 2.76879, 90.19, 0.79, -10.32, 2.813, 2.873, 2.884, 2.83455, 0
30386, 101A, 0.0618443, 0.623588, 2.75294, 90.19, 0.8, -10.32, 2.796, 2.873, 2.884, 2.83455, 0
30395, 101B, 0.0337625, 0.408427, 2.80947, 90.19, 0.8, -10.32, 2.796, 2.878, 2.884, 2.83455, 0
30401, 102A, 0.208927, 0.285149, 2.79343, 90.19, 0.8, -10.32, 2.796, 2.878, 2.869, 2.83455, 0
30411, 102B, 0.208927, 0.285149, 2.79343, 90.19, 0.8, -10.32, 2.796, 2.878, 2.869, 2.85355, 0
30420, 101A, -0.0505095, 0.544517, 2.7697, 90.17, 0.8, -10.33, 2.811, 2.878, 2.869, 2.85355, 0
30439, 101B, 0.089407, 0.13079, 2.83167, 90.17, 0.8, -10.33, 2.811, 2.853, 2.869, 2.85324, 0
30439, 102A, 0.232312, 0.303559, 2.80796, 90.17, 0.8, -10.33, 2.811, 2.853, 2.89, 2.85355, 0
30459, 102B, 0.232312, 0.303559, 2.80796, 90.17, 0.8, -10.33, 2.811, 2.853, 2.89, 2.87355, 0
30459, 101A, 0.207511, 0.627119, 2.73749, 90.17, 0.8, -10.33, 2.775, 2.853, 2.89, 2.87355, 0
30475, 101B, -0.0395598, 0.139959, 2.86462, 90.17, 0.8, -10.33, 2.775, 2.897, 2.89, 2.87355, 0
30476, 102A, 0.54053, 0.280744, 2.75835, 90.17, 0.8, -10.33, 2.775, 2.897, 2.907, 2.87355, 0
30490, 102B, 0.54053, 0.280744, 2.75835, 90.2, 0.81, -10.32, 2.775, 2.897, 2.907, 2.84155, 0
30493, 101A, 0.0566792, 0.988549, 2.64557, 90.2, 0.81, -10.32, 2.775, 2.897, 2.907, 2.84155, 0
30502, 101B, 0.320459, 0.541954, 2.75759, 90.2, 0.81, -10.32, 2.775, 2.85, 2.907, 2.84124, 0
30514, 102A, 0.361969, 0.742114, 2.71437, 90.2, 0.81, -10.32, 2.775, 2.85, 2.931, 2.84155, 0
30520, 102B, 0.361969, 0.742114, 2.71437, 90.2, 0.81, -10.32, 2.775, 2.85, 2.931, 2.7924, 0
30532, 101A, 0.457287, 0.275206, 2.80701, 90.2, 0.85, -10.33, 2.816, 2.85, 2.931, 2.7955, 0
30538, 101B, 0.440579, 1.15237, 2.51865, 90.2, 0.85, -10.33, 2.816, 2.853, 2.931, 2.7955, 0
30553, 102A, -0.14234, 0.61408, 2.75289, 90.2, 0.85, -10.33, 2.816, 2.853, 2.866, 2.7924, 0
30557, 102B, -0.14234, 0.61408, 2.75289, 90.19, 0.85, -10.32, 2.816, 2.853, 2.866, 2.81555, 0
30581, 101A, 0.0726051, 0.34787, 2.79868, 90.19, 0.85, -10.32, 2.81, 2.853, 2.866, 2.81555, 0
