29165, 102A, -0.557, -0.293487, 2.09113, 88.65, -82.64, -43.64, 2.292, 2.024, 2.116, 2.16424, 0
29175, 102B, -0.557, -0.293487, 2.09113, 88.65, -82.64, -43.64, 2.292, 2.024, 2.116, 2.16455, 0
29186, 101A, 0.371953, -1.72462, 1.29685, 88.65, -82.64, -43.64, 2.303, 2.024, 2.116, 2.16455, 0
29195, 101B, -0.37125, -0.293487, 2.10953, 88.65, -82.64, -43.64, 2.303, 2.204, 2.116, 2.16455, 0
29204, 102A, -0.60636, -0.196389, 2.10291, 93.16, -82.8, -47.81, 2.303, 2.204, 2.132, 2.16455, 0
29215, 102B, -0.60636, -0.196389, 2.10291, 96.62, -82.94, -50.97, 2.303, 2.204, 2.132, 2.31655, 0
29225, 101A, -0.304875, -0.696754, 2.06659, 97.23, -82.65, -51.22, 2.312, 2.204, 2.132, 2.31655, 0
29233, 101B, -0.526954, -1.16919, 1.86644, 97.23, -82.65, -51.22, 2.312, 2.255, 2.132, 2.31655, 0
29242, 102A, 0.0180779, -1.1387, 1.88758, 97.23, -82.65, -51.22, 2.312, 2.255, 2.137, 2.31624, 0
29251, 102B, 0.0180779, -1.1387, 1.88758, 97.23, -82.65, -51.22, 2.312, 2.255, 2.137, 2.1955, 0
29261, 101A, -0.50611, -0.24689, 2.1211, 90.92, -80.94, -43.84, 2.293, 2.255, 2.137, 2.1955, 0
29270, 101B, -0.528155, -0.327616, 2.1141, 90.92, -80.94, -43.84, 2.293, 2.26, 2.137, 2.1955, 0
29281, 102A, -0.450927, -0.167901, 2.15419, 90.92, -80.94, -43.84, 2.293, 2.26, 2.163, 2.1955, 0
29291, 102B, -0.450927, -0.167901, 2.15419, 91.54, -80.64, -43.88, 2.293, 2.26, 2.163, 2.24755, 0
29308, 101A, -0.418975, -0.208093, 2.1566, 91.54, -80.64, -43.88, 2.292, 2.26, 2.163, 2.24755, 0
29310, 101B, -0.449921, -0.5292, 2.12497, 91.54, -80.64, -43.88, 2.292, 2.267, 2.163, 2.24755, 0
29325, 102A, -0.199468, -0.304869, 2.19443, 91.54, -80.64, -43.88, 2.292, 2.267, 2.199, 2.24755, 0
29328, 102B, -0.199468, -0.304869, 2.19443, 91.54, -80.64, -43.88, 2.292, 2.267, 2.199, 2.22755, 0
29343, 101A, -0.296571, -0.628221, 2.15141, 100.55, -81.08, -52.23, 2.362, 2.267, 2.199, 2.22755, 0
29347, 101B, -0.529454, -0.177041, 2.18193, 100.55, -81.08, -52.23, 2.362, 2.319, 2.199, 2.22755, 0
29360, 102A, -0.604995, -0.202149, 2.16691, 100.55, -81.08, -52.23, 2.362, 2.319, 2.195, 2.22755, 0
29365, 102B, -0.604995, -0.202149, 2.16691, 100.55, -81.08, -52.23, 2.362, 2.319, 2.195, 2.28755, 0
29375, 101A, -0.546617, -0.402686, 2.16373, 100.55, -81.08, -52.23, 2.379, 2.319, 2.195, 2.28755, 0
29385, 101B, -0.478897, -0.589063, 2.14404, 102.95, -81.44, -54.55, 2.379, 2.304, 2.195, 2.28755, 0
29396, 102A, -0.419211, -0.456731, 2.19195, 106.33, -82.15, -58.18, 2.379, 2.304, 2.216, 2.28755, 0
29409, 102B, -0.419211, -0.456731, 2.19195, 108.26, -82.41, -60.34, 2.379, 2.304, 2.216, 2.48855, 0
29417, 101A, -0.388437, -0.258905, 2.21045, 108.26, -82.41, -60.34, 2.343, 2.304, 2.216, 2.48855, 0
29426, 101B, -0.388437, -0.258905, 2.21045, 108.26, -82.41, -60.34, 2.343, 0.469, 2.216, 2.488268, 0
29435, 102A, 0.684077, -1.71341, 1.31921, 108.64, -82.69, -61.04, 2.343, 0.469, 2.234, 2.48855, 0
29444, 102B, 0.684077, -1.71341, 1.31921, 108.64, -82.69, -61.04, 2.343, 0.469, 2.234, 2.51955, 0
29453, 101A, 0.684077, -1.71341, 1.31921, 108.64, -82.69, -61.04, 2.375, 0.469, 2.234, 2.51955, 0
29462, 101B, 0.309094, -1.93515, 1.25431, 104.73, -83.7, -57.82, 2.375, 2.162, 2.234, 2.519268, 0
29471, 102A, 0.688219, -1.81336, 1.22484, 104.73, -83.7, -57.82, 2.375, 2.162, 2.253, 2.51955, 0
29481, 102B, 0.688219, -1.81336, 1.22484, 104.73, -83.7, -57.82, 2.375, 2.162, 2.253, 2.41455, 0
29490, 101A, 0.392349, -1.48948, 1.71108, 104.73, -83.7, -57.82, 2.391, 2.162, 2.253, 2.41455, 0
29499, 101B, 0.311766, -1.07341, 1.98658, 104.73, -83.7, -57.82, 2.391, 2.181, 2.253, 2.414268, 0
29514, 102A, 0.311766, -1.07341, 1.98658, 99.98, -84.31, -53.41, 2.391, 2.181, 2.947, 2.414268, 0
29519, 102B, 0.311766, -1.07341, 1.98658, 93.93, -84.9, -47.72, 2.391, 2.181, 2.947, 2.41155, 0
29530, 101A, 0.311766, -1.07341, 1.98658, 88.16, -85.3, -42.28, 2.392, 2.181, 2.947, 2.41155, 0
29538, 101B, 0.311766, -1.07341, 1.98658, 88.16, -85.3, -42.28, 2.392, 2.375, 2.947, 2.41155, 0
29555, 102A, 0.311766, -1.07341, 1.98658, 88.16, -85.3, -42.28, 2.392, 2.375, 2.982, 2.411268, 0
29556, 102B, 0.311766, -1.07341, 1.98658, 88.16, -85.3, -42.28, 2.392, 2.375, 2.982, 2.39955, 0
29570, 101A, 0.311766, -1.07341, 1.98658, 88.16, -85.3, -42.28, 2.439, 2.375, 2.982, 2.39955, 0
29574, 101B, 0.311766, -1.07341, 1.98658, 88.16, -85.3, -42.28, 2.439, 2.393, 2.982, 2.39955, 0
29587, 102A, -0.188984, -1.9756, 1.06096, 81.16, -85.5, -35.6, 2.439, 2.393, 2.091, 2.399129, 0
29592, 102B, -0.188984, -1.9756, 1.06096, 73.03, -85.58, -27.75, 2.439, 2.393, 2.091, 2.30355, 0
29605, 101A, -1.32243, -0.401361, 1.78431, 65.05, -85.61, -20.02, 2.451, 2.393, 2.091, 2.30355, 0
29621, 101B, -1.46826, -1.33075, 1.25178, 65.05, -85.61, -20.02, 2.451, 2.424, 2.091, 2.30324, 0
29623, 102A, -0.687102, -1.0895, 1.8759, 65.05, -85.61, -20.02, 2.451, 2.424, 2.131, 2.303129, 0
29638, 102B, -0.687102, -1.0895, 1.8759, 58.51, -85.68, -13.66, 2.451, 2.424, 2.131, 2.58655, 0
29642, 101A, -1.30333, -0.0277247, 1.85002, 51.76, -85.74, -7.09, 2.428, 2.424, 2.131, 2.58655, 0
29657, 101B, -1.30333, -0.0277247, 1.85002, 46.92, -85.74, -2.37, 2.428, 2.423, 2.131, 2.58655, 0
29659, 102A, -1.30333, -0.0277247, 1.85002, 46.92, -85.74, -2.37, 2.428, 2.423, 2.075, 2.586129, 0
29668, 102B, -1.30333, -0.0277247, 1.85002, 46.92, -85.74, -2.37, 2.428, 2.423, 2.075, 2.4755, 0
29678, 101A, -1.52862, -0.173964, 1.63892, 44.1, -85.63, 0.35, 2.448, 2.423, 2.075, 2.4755, 0
29686, 101B, -1.52862, -0.173964, 1.63892, 44.1, -85.63, 0.35, 2.448, 2.446, 2.075, 2.4755, 0
29695, 102A, -1.52862, -0.173964, 1.63892, 44.1, -85.63, 0.35, 2.448, 2.446, 1.207, 2.47129, 0
29705, 102B, -1.52862, -0.173964, 1.63892, 44.1, -85.63, 0.35, 2.448, 2.446, 1.207, 2.63755, 0
29714, 101A, -1.52862, -0.173964, 1.63892, 44.1, -85.63, 0.35, 2.407, 2.446, 1.207, 2.63755, 0
29726, 101B, -1.52862, -0.173964, 1.63892, 42.82, -85.54, 1.55, 2.407, 2.458, 1.207, 2.63755, 0
29738, 102A, -1.52862, -0.173964, 1.63892, 48.24, -85.47, -4.04, 2.407, 2.458, 2.164, 2.637129, 0
29749, 102B, -1.52862, -0.173964, 1.63892, 48.24, -85.47, -4.04, 2.407, 2.458, 2.164, 2.63555, 0
29761, 101A, -1.32702, -0.462522, 1.85826, 48.24, -85.47, -4.04, 2.523, 2.458, 2.164, 2.63555, 0
29773, 101B, -1.32702, -0.462522, 1.85826, 48.24, -85.47, -4.04, 2.523, 2.478, 2.164, 2.63555, 0
29780, 102A, -1.32702, -0.462522, 1.85826, 60.49, -84.42, -16.52, 2.523, 2.478, 3.07, 2.635268, 0
29790, 102B, -1.32702, -0.462522, 1.85826, 60.49, -84.42, -16.52, 2.523, 2.478, 3.07, 2.67755, 0
29799, 101A, -1.32702, -0.462522, 1.85826, 59.2, -84.43, -15.45, 2.456, 2.478, 3.07, 2.67755, 0
29809, 101B, -1.32702, -0.462522, 1.85826, 59.2, -84.43, -15.45, 2.456, 2.514, 3.07, 2.67755, 0
29818, 102A, -1.32702, -0.462522, 1.85826, 59.2, -84.43, -15.45, 2.456, 2.514, 2.123, 2.677129, 0
29829, 102B, -1.32702, -0.462522, 1.85826, 63.9, -84.41, -20.46, 2.456, 2.514, 2.123, 2.62455, 0
29842, 101A, -1.77057, 0.2, 1.43964, 69.85, -84.68, -26.83, 2.486, 2.514, 2.123, 2.62455, 0
29848, 101B, -1.77057, 0.2, 1.43964, 69.85, -84.68, -26.83, 2.486, 2.519, 2.123, 2.62455, 0
29857, 102A, -1.77057, 0.2, 1.43964, 69.85, -84.68, -26.83, 2.486, 2.519, 2.247, 2.624129, 0
29865, 102B, -1.77057, 0.2, 1.43964, 69.85, -84.68, -26.83, 2.486, 2.519, 2.247, 2.65955, 0
29874, 101A, -1.26597, -0.224483, 2.00662, 69.85, -84.68, -26.83, 2.55, 2.519, 2.247, 2.65955, 0
29883, 101B, -1.26597, -0.224483, 2.00662, 72.75, -85.16, -30.23, 2.55, 2.525, 2.247, 2.65955, 0
29892, 102A, -1.26597, -0.224483, 2.00662, 72.74, -85.69, -30.7, 2.55, 2.525, 2.206, 2.659129, 0
29901, 102B, -1.26597, -0.224483, 2.00662, 70.55, -86.27, -29.01, 2.55, 2.525, 2.206, 2.63355, 0
29910, 101A, -1.47382, 0.158024, 1.80899, 70.55, -86.27, -29.01, 2.503, 2.525, 2.206, 2.63355, 0
29920, 101B, -1.47382, 0.158024, 1.80899, 63.06, -86.78, -21.97, 2.503, 2.609, 2.206, 2.63324, 0
29929, 102A, 0.65203, -2.20143, 0.678769, 63.06, -86.78, -21.97, 2.503, 2.609, 2.322, 2.633129, 0
29939, 102B, 0.65203, -2.20143, 0.678769, 63.06, -86.78, -21.97, 2.503, 2.609, 2.322, 2.70655, 0
29948, 101A, -1.38203, 0.133713, 2.0071, 63.06, -86.78, -21.97, 2.591, 2.609, 2.322, 2.70655, 0
29968, 101B, -1.38203, 0.133713, 2.0071, 63.06, -86.78, -21.97, 2.591, 2.597, 2.322, 2.70655, 0
29969, 102A, -1.38203, 0.133713, 2.0071, 63.06, -86.78, -21.97, 2.591, 2.597, 2.331, 2.706129, 0
29984, 102B, -1.38203, 0.133713, 2.0071, 47.93, -88.39, -8.38, 2.591, 2.597, 2.331, 2.60355, 0
29985, 101A, -1.28012, 0.250628, 2.05026, 47.93, -88.39, -8.38, 2.563, 2.597, 2.331, 2.60355, 0
30000, 101B, -1.5517, -1.91721, 0.848188, 47.93, -88.39, -8.38, 2.563, 2.65, 2.331, 2.60355, 0
30003, 102A, 0.201797, -1.36838, 2.04549, 47.93, -88.39, -8.38, 2.563, 2.65, 2.412, 2.603268, 0
30017, 102B, 0.201797, -1.36838, 2.04549, 47.93, -88.39, -8.38, 2.563, 2.65, 2.412, 2.75155, 0
30021, 101A, -1.17652, 1.48512, 1.48808, 47.93, -88.39, -8.38, 2.446, 2.65, 2.412, 2.751268, 0
30034, 101B, -1.17652, 1.48512, 1.48808, 31.72, -88.45, 7.38, 2.446, 2.614, 2.412, 2.75155, 0
30039, 102A, 1.54793, -0.952673, 1.74418, 20.16, -87.91, 18.52, 2.446, 2.614, 2.627, 2.75155, 0
30051, 102B, 1.54793, -0.952673, 1.74418, 20.16, -87.91, 18.52, 2.446, 2.614, 2.627, 2.74255, 0
30061, 101A, 0.066536, 1.20741, 2.21044, 15.97, -87.09, 22.34, 2.447, 2.614, 2.627, 2.742268, 0
30071, 101B, -0.191178, -0.88205, 2.52923, 15.97, -87.09, 22.34, 2.447, 2.664, 2.627, 2.74255, 0
30080, 102A, 1.49488, -1.07623, 1.69924, 15.97, -87.09, 22.34, 2.447, 2.664, 2.601, 2.74255, 0
30089, 102B, 1.49488, -1.07623, 1.69924, 15.97, -87.09, 22.34, 2.447, 2.664, 2.601, 2.71855, 0
30099, 101A, -0.323921, 0.0380226, 2.59137, 14.31, -86.31, 23.67, 2.659, 2.664, 2.601, 2.71855, 0
30108, 101B, -0.523048, -0.889031, 2.48677, 14.4, -85.74, 23.32, 2.659, 2.702, 2.601, 2.71855, 0
30117, 102A, 0.309807, -0.889031, 2.43623, 16.17, -84.68, 21.32, 2.659, 2.702, 2.601, 2.71865535, 38
30126, 102B, 0.309807, -0.889031, 2.43623, 16.4, -84.36, 20.78, 2.659, 2.702, 2.601, 2.80355, 0
30135, 101A, -0.523049, 1.47971, 1.98893, 16.4, -84.36, 20.78, 2.503, 2.702, 2.601, 2.803268, 0
