41762, 101B, -0.607004, -0.0921156, 1.85323, 0, 0, 0, 2.075, 2.046, 1.888, 1.905, 55, 0
41763, 102A, -0.660742, -0.0596983, 1.84665, 0, 0, 0, 2.075, 2.046, 1.894, 1.905, 55, 0
41793, 102B, -0.660742, -0.0596983, 1.84665, 0, 0, 0, 2.075, 2.046, 1.894, 1.902, 24, 0
41794, 101A, -0.584844, -0.147036, 1.86502, 0, 0, 0, 2.071, 2.046, 1.894, 1.902, 55, 0
41794, 101B, -0.91909, -0.0433822, 1.76924, 0, 0, 0, 2.071, 2.128, 1.894, 1.902, 55, 0
41827, 102A, -0.655701, 0.0108748, 1.85227, 0, 0, 0, 2.071, 2.128, 1.904, 1.902, 55, 0
41827, 102B, -0.655701, 0.0108748, 1.85227, 0, 0, 0, 2.071, 2.128, 1.904, 1.907, 55, 0
41828, 101A, -0.882, 0.318228, 1.72918, 0, 0, 0, 2.075, 2.128, 1.904, 1.907, 55, 0
41828, 101B, -0.894477, -0.0163325, 1.78673, 0, 0, 0, 2.075, 2.131, 1.904, 1.907, 55, 0
41860, 102A, -0.653297, -0.0814077, 1.84745, 0, 0, 0, 2.075, 2.131, 1.892, 1.907, 55, 0
41860, 102B, -0.653297, -0.0814077, 1.84745, 0, 0, 0, 2.075, 2.131, 1.892, 1.9, 55, 0
41861, 101A, -0.938962, 0.348332, 1.68504, 0, 0, 0, 2.073, 2.131, 1.892, 1.9, 55, 0
41894, 101B, -0.951457, -0.0433373, 1.75461, 0, 0, 0, 2.073, 2.134, 1.892, 1.9, 24, 0
41894, 102A, -0.67122, 0.0708128, 1.85114, 0, 0, 0, 2.073, 2.134, 1.913, 1.9, 55, 0
41894, 102B, -0.67122, 0.0708128, 1.85114, 0, 0, 0, 2.073, 2.134, 1.913, 1.916, 24, 0
41895, 101A, -0.873425, 0.36661, 1.72772, 0, 0, 0, 2.073, 2.134, 1.913, 1.916, 55, 0
41927, 101B, -0.844297, -0.0164103, 1.81337, 0, 0, 0, 2.073, 2.127, 1.913, 1.916, 55, 0
41927, 102A, -0.611595, -0.0437026, 1.86997, 0, 0, 0, 2.073, 2.127, 1.908, 1.916, 55, 0
41928, 102B, -0.611595, -0.0437026, 1.86997, 0, 0, 0, 2.073, 2.127, 1.908, 1.907, 55, 0
41960, 101A, -0.862954, 0.300287, 1.74533, 0, 0, 0, 2.077, 2.127, 1.908, 1.907, 55, 0
41961, 101B, -0.85465, 0.00545025, 1.80264, 0, 0, 0, 2.077, 2.125, 1.908, 1.907, 55, 0
41961, 102A, -0.661406, -0.172891, 1.83065, 0, 0, 0, 2.077, 2.125, 1.875, 1.907, 24, 0
41962, 102B, -0.661406, -0.172891, 1.83065, 0, 0, 0, 2.077, 2.125, 1.875, 1.908, 55, 0
41995, 101A, -0.976562, 0.3, 1.66457, 0, 0, 0, 2.075, 2.125, 1.875, 1.908, 55, 0
41995, 101B, -0.980713, -0.178342, 1.72928, 0, 0, 0, 2.075, 2.126, 1.875, 1.908, 55, 0
41995, 102A, -0.649571, -0.0706273, 1.85074, 0, 0, 0, 2.075, 2.126, 1.895, 1.908, 55, 0
41997, 102B, -0.649571, -0.0706273, 1.85074, 0, 0, 0, 2.075, 2.126, 1.895, 1.913, 55, 0
42027, 101A, -0.907081, 0.323844, 1.7083, 0, 0, 0, 2.072, 2.126, 1.895, 1.913, 55, 0
42027, 101B, -0.936195, -0.09792, 1.76704, 0, 0, 0, 2.072, 2.133, 1.895, 1.913, 55, 0
42028, 102A, -0.618765, -0.0272927, 1.86736, 0, 0, 0, 2.072, 2.133, 1.908, 1.913, 55, 0
42060, 102B, -0.618765, -0.0272927, 1.86736, 0, 0, 0, 2.072, 2.133, 1.908, 1.91, 24, 0
42061, 101A, -0.887914, 0.507691, 1.66586, 0, 0, 0, 2.048, 2.133, 1.908, 1.91, 55, 0
42061, 101B, -0.8505, -0.0109081, 1.80558, 0, 0, 0, 2.048, 2.124, 1.908, 1.91, 55, 0
42062, 102A, -0.533403, 0.0656916, 1.88658, 0, 0, 0, 2.048, 2.124, 1.922, 1.91, 55, 0
42094, 102B, -0.533403, 0.0656916, 1.88658, 0, 0, 0, 2.048, 2.124, 1.922, 1.948, 55, 0
42095, 101A, -0.798137, 0.323539, 1.77528, 0, 0, 0, 2.07, 2.124, 1.922, 1.948, 55, 0
42095, 101B, -0.827224, -0.143742, 1.83489, 0, 0, 0, 2.07, 2.131, 1.922, 1.948, 55, 0
42127, 102A, -0.478707, -0.3288, 1.8685, 0, 0, 0, 2.07, 2.131, 1.888, 1.948, 55, 0
42127, 102B, -0.478707, -0.3288, 1.8685, 0, 0, 0, 2.07, 2.131, 1.888, 1.954, 24, 0
42128, 101A, -0.953728, 0.330551, 1.67992, 0, 0, 0, 2.076, 2.131, 1.888, 1.954, 55, 0
42128, 101B, -0.846173, -0.362246, 1.78359, 0, 0, 0, 2.076, 2.105, 1.888, 1.954, 24, 0
42160, 102A, -0.480136, -0.286446, 1.88546, 0, 0, 0, 2.076, 2.105, 1.902, 1.954, 24, 0
42161, 102B, -0.480136, -0.286446, 1.88546, 0, 0, 0, 2.076, 2.105, 1.902, 1.914, 24, 0
42161, 101A, -0.794356, 0.155406, 1.79405, 0, 0, 0, 2.079, 2.105, 1.902, 1.914, 55, 0
42194, 101B, -0.864531, -0.0654176, 1.79869, 0, 0, 0, 2.079, 2.122, 1.902, 1.914, 24, 0
42194, 102A, -0.643403, -0.010932, 1.86514, 0, 0, 0, 2.079, 2.122, 1.912, 1.914, 55, 0
42195, 102B, -0.643403, -0.010932, 1.86514, 0, 0, 0, 2.079, 2.122, 1.912, 1.9, 24, 0
42196, 101A, -0.827285, 0.240229, 1.77678, 0, 0, 0, 2.082, 2.122, 1.912, 1.9, 55, 0
42227, 101B, -0.856345, 0.0653487, 1.79932, 0, 0, 0, 2.082, 2.129, 1.912, 1.9, 55, 0
42228, 102A, -0.707738, -0.0811068, 1.82766, 0, 0, 0, 2.082, 2.129, 1.885, 1.9, 55, 0
42228, 102B, -0.707738, -0.0811068, 1.82766, 0, 0, 0, 2.082, 2.129, 1.885, 1.908, 24, 0
42260, 101A, -0.956461, 0.235059, 1.7013, 0, 0, 0, 2.09, 2.129, 1.885, 1.908, 55, 0
42261, 101B, -0.952304, -0.124627, 1.75096, 0, 0, 0, 2.09, 2.128, 1.885, 1.908, 55, 0
42261, 102A, -0.710582, 0.0163671, 1.84625, 0, 0, 0, 2.09, 2.128, 1.911, 1.908, 55, 0
42262, 102B, -0.710582, 0.0163671, 1.84625, 0, 0, 0, 2.09, 2.128, 1.911, 1.908, 24, 0
42295, 101A, -0.855921, 0.29449, 1.7526, 0, 0, 0, 2.079, 2.128, 1.911, 1.908, 55, 0
42295, 101B, -0.868398, 0.0163673, 1.80007, 0, 0, 0, 2.079, 2.131, 1.911, 1.908, 55, 0
42296, 102A, -0.665797, 0, 1.85524, 0, 0, 0, 2.079, 2.131, 1.908, 1.908, 55, 0
42297, 102B, -0.665797, 0, 1.85524, 0, 0, 0, 2.079, 2.131, 1.908, 1.9, 24, 0
42327, 101A, -0.879586, 0.348331, 1.72561, 0, 0, 0, 2.073, 2.131, 1.908, 1.9, 55, 0
42328, 101B, -0.763813, 0.0435203, 1.82615, 0, 0, 0, 2.073, 2.103, 1.908, 1.9, 24, 0
42328, 102A, -0.67122, -0.0379299, 1.84181, 0, 0, 0, 2.073, 2.103, 1.893, 1.9, 55, 0
42360, 102B, -0.67122, -0.0379299, 1.84181, 0, 0, 0, 2.073, 2.103, 1.893, 1.911, 24, 0
42361, 101A, -0.819492, 0.155257, 1.77675, 0, 0, 0, 2.077, 2.103, 1.893, 1.911, 24, 0
42361, 101B, -0.815385, -0.0978169, 1.80681, 0, 0, 0, 2.077, 2.102, 1.893, 1.911, 55, 0
42362, 102A, -0.646492, -0.0163673, 1.86086, 0, 0, 0, 2.077, 2.102, 1.908, 1.911, 55, 0
42394, 102B, -0.646492, -0.0163673, 1.86086, 0, 0, 0, 2.077, 2.102, 1.908, 1.901, 55, 0
42394, 101A, -0.759707, 0.184804, 1.80479, 0, 0, 0, 2.071, 2.102, 1.908, 1.901, 55, 0
42395, 101B, -0.780259, 0.0380902, 1.82214, 0, 0, 0, 2.071, 2.107, 1.908, 1.901, 24, 0
42396, 102A, -0.659415, -0.19368, 1.82075, 0, 0, 0, 2.071, 2.107, 1.865, 1.901, 24, 0
42427, 102B, -0.659415, -0.19368, 1.82075, 0, 0, 0, 2.071, 2.107, 1.865, 1.906, 24, 0
42428, 101A, -0.938696, 0.0899792, 1.71521, 0, 0, 0, 2.092, 2.107, 1.865, 1.906, 55, 0
42428, 101B, -1.02555, -0.220873, 1.69821, 0, 0, 0, 2.092, 2.128, 1.865, 1.906, 55, 0
42461, 102A, -0.726199, 0.010897, 1.83979, 0, 0, 0, 2.092, 2.128, 1.908, 1.906, 55, 0
42461, 102B, -0.726199, 0.010897, 1.83979, 0, 0, 0, 2.092, 2.128, 1.908, 1.91, 55, 0
42462, 101A, -0.867109, 0.330079, 1.73548, 0, 0, 0, 2.073, 2.128, 1.908, 1.91, 55, 0
42462, 101B, -0.862955, -0.0109083, 1.80143, 0, 0, 0, 2.073, 2.127, 1.908, 1.91, 55, 0
42494, 102A, -0.634012, -0.0815358, 1.85456, 0, 0, 0, 2.073, 2.127, 1.895, 1.91, 24, 0
42494, 102B, -0.634012, -0.0815358, 1.85456, 0, 0, 0, 2.073, 2.127, 1.895, 1.911, 24, 0
42495, 101A, -0.911235, 0.282471, 1.71826, 0, 0, 0, 2.08, 2.127, 1.895, 1.911, 55, 0
42495, 101B, -0.944531, -0.0869943, 1.76329, 0, 0, 0, 2.08, 2.135, 1.895, 1.911, 55, 0
42527, 102A, -0.658671, 0.00546089, 1.86039, 0, 0, 0, 2.08, 2.135, 1.912, 1.911, 55, 0
42528, 102B, -0.658671, 0.00546089, 1.86039, 0, 0, 0, 2.08, 2.135, 1.912, 1.908, 24, 0
42528, 101A, -0.881329, 0.354928, 1.72739, 0, 0, 0, 2.076, 2.135, 1.912, 1.908, 55, 0
42561, 101B, -0.777691, 0.0218285, 1.82889, 0, 0, 0, 2.076, 2.11, 1.912, 1.908, 24, 0
42561, 102A, -0.653625, -0.135393, 1.84011, 0, 0, 0, 2.076, 2.11, 1.883, 1.908, 55, 0
42561, 102B, -0.653625, -0.135393, 1.84011, 0, 0, 0, 2.076, 2.11, 1.883, 1.908, 55, 0
42563, 101A, -0.885166, 0.161729, 1.74254, 0, 0, 0, 2.083, 2.11, 1.883, 1.908, 55, 0
42594, 101B, -0.992975, -0.135393, 1.73234, 0, 0, 0, 2.083, 2.136, 1.883, 1.908, 55, 0
42594, 102A, -0.682055, -0.0163415, 1.84995, 0, 0, 0, 2.083, 2.136, 1.905, 1.908, 55, 0
42595, 102B, -0.682055, -0.0163415, 1.84995, 0, 0, 0, 2.083, 2.136, 1.905, 1.901, 55, 0
42627, 101A, -0.911592, 0.22385, 1.7436, 0, 0, 0, 2.099, 2.136, 1.905, 1.901, 55, 0
42628, 101B, -0.86582, 0.0217485, 1.794, 0, 0, 0, 2.099, 2.125, 1.905, 1.901, 55, 0
42628, 102A, -0.773437, 0.043543, 1.82449, 0, 0, 0, 2.099, 2.125, 1.909, 1.901, 55, 0
42629, 102B, -0.773437, 0.043543, 1.82449, 0, 0, 0, 2.099, 2.125, 1.909, 1.909, 24, 0
42661, 101A, -0.850921, 0.3, 1.75064, 0, 0, 0, 2.075, 2.125, 1.909, 1.909, 55, 0
42661, 101B, -0.884187, 0, 1.79417, 0, 0, 0, 2.075, 2.133, 1.909, 1.909, 55, 0
42662, 102A, -0.645844, -0.0923103, 1.84955, 0, 0, 0, 2.075, 2.133, 1.892, 1.909, 24, 0
42694, 102B, -0.645844, -0.0923103, 1.84955, 0, 0, 0, 2.075, 2.133, 1.892, 1.952, 24, 0
42694, 101A, -0.94729, 0.3368, 1.68518, 0, 0, 0, 2.077, 2.133, 1.892, 1.952, 55, 0
42695, 101B, -0.930642, -0.329486, 1.76087, 0, 0, 0, 2.077, 2.129, 1.892, 1.952, 55, 0
42696, 102A, -0.491821, -0.237176, 1.89336, 0, 0, 0, 2.077, 2.129, 1.909, 1.952, 55, 0
42727, 102B, -0.491821, -0.237176, 1.89336, 0, 0, 0, 2.077, 2.129, 1.909, 1.903, 55, 0
42728, 101A, -0.867539, 0.33616, 1.73465, 0, 0, 0, 2.073, 2.129, 1.909, 1.903, 55, 0
42728, 101B, -0.880022, 0.0326745, 1.79214, 0, 0, 0, 2.073, 2.132, 1.909, 1.903, 55, 0
42729, 102A, -0.660078, -0.0704415, 1.84334, 0, 0, 0, 2.073, 2.132, 1.89, 1.903, 55, 0
42761, 102B, -0.660078, -0.0704415, 1.84334, 0, 0, 0, 2.073, 2.132, 1.89, 1.905, 55, 0
42761, 101A, -0.950511, 0.330708, 1.68345, 0, 0, 0, 2.077, 2.132, 1.89, 1.905, 55, 0
42761, 101B, -0.929716, -0.0813216, 1.76336, 0, 0, 0, 2.077, 2.127, 1.89, 1.905, 55, 0
42795, 102A, -0.668851, 0.0655205, 1.8565, 0, 0, 0, 2.077, 2.127, 1.917, 1.905, 55, 0
42795, 102B, -0.668851, 0.0655205, 1.8565, 0, 0, 0, 2.077, 2.127, 1.917, 1.909, 24, 0
42795, 101A, -0.829336, 0.312149, 1.7632, 0, 0, 0, 2.075, 2.127, 1.917, 1.909, 55, 0
42796, 101B, -0.697398, 0.043726, 1.85262, 0, 0, 0, 2.075, 2.095, 1.917, 1.909, 24, 0
42828, 102A, -0.645844, -0.00545287, 1.86004, 0, 0, 0, 2.075, 2.095, 1.908, 1.909, 55, 0
42829, 102B, -0.645844, -0.00545287, 1.86004, 0, 0, 0, 2.075, 2.095, 1.908, 1.9, 24, 0
42829, 101A, -0.731017, 0.154663, 1.81828, 0, 0, 0, 2.069, 2.095, 1.908, 1.9, 24, 0
42862, 101B, -0.88375, 0.0435201, 1.78848, 0, 0, 0, 2.069, 2.132, 1.908, 1.9, 55, 0
42863, 102A, -0.655041, -0.0595407, 1.84276, 0, 0, 0, 2.069, 2.132, 1.889, 1.9, 24, 0
42863, 102B, -0.655041, -0.0595407, 1.84276, 0, 0, 0, 2.069, 2.132, 1.889, 1.904, 24, 0
42864, 101A, -0.954202, 0.312891, 1.68606, 0, 0, 0, 2.08, 2.132, 1.889, 1.904, 55, 0
42894, 101B, -0.950039, -0.0812783, 1.75438, 0, 0, 0, 2.08, 2.131, 1.889, 1.904, 55, 0
42895, 102A, -0.684749, -0.172618, 1.82224, 0, 0, 0, 2.08, 2.131, 1.872, 1.904, 24, 0
42895, 102B, -0.684749, -0.172618, 1.82224, 0, 0, 0, 2.08, 2.131, 1.872, 1.9, 24, 0
42897, 101A, -1.01248, 0.45448, 1.59244, 0, 0, 0, 2.055, 2.131, 1.872, 1.9, 24, 0
42929, 101B, -1.02914, -0.15088, 1.70472, 0, 0, 0, 2.055, 2.135, 1.872, 1.9, 55, 0
42930, 102A, -0.598658, -0.0216912, 1.85847, 0, 0, 0, 2.055, 2.135, 1.896, 1.9, 24, 0
42930, 102B, -0.598658, -0.0216912, 1.85847, 0, 0, 0, 2.055, 2.135, 1.896, 1.901, 24, 0
42962, 101A, -0.940829, 0.33712, 1.69221, 0, 0, 0, 2.079, 2.135, 1.896, 1.901, 55, 0
42963, 101B, -0.940829, -0.0271211, 1.76181, 0, 0, 0, 2.079, 2.135, 1.896, 1.901, 55, 0
42963, 102A, -0.691836, -0.0919218, 1.83101, 0, 0, 0, 2.079, 2.135, 1.884, 1.901, 55, 0
42964, 102B, -0.691836, -0.0919218, 1.83101, 0, 0, 0, 2.079, 2.135, 1.884, 1.945, 55, 0
42996, 101A, -0.985126, 0.360857, 1.65248, 0, 0, 0, 2.075, 2.135, 1.884, 1.945, 55, 0
42997, 101B, -0.968462, -0.33367, 1.73686, 0, 0, 0, 2.075, 2.131, 1.884, 1.945, 55, 0
42997, 102A, -0.510351, -0.198206, 1.89184, 0, 0, 0, 2.075, 2.131, 1.909, 1.945, 55, 0
42998, 102B, -0.510351, -0.198206, 1.89184, 0, 0, 0, 2.075, 2.131, 1.909, 1.945, 24, 0
43029, 101A, -0.875859, 0.330551, 1.73334, 0, 0, 0, 2.076, 2.131, 1.909, 1.945, 55, 0
43029, 101B, -0.846773, -0.198206, 1.81514, 0, 0, 0, 2.076, 2.124, 1.909, 1.945, 55, 0
43030, 102A, -0.514405, -0.312116, 1.8652, 0, 0, 0, 2.076, 2.124, 1.888, 1.945, 55, 0
43061, 102B, -0.514405, -0.312116, 1.8652, 0, 0, 0, 2.076, 2.124, 1.888, 1.911, 55, 0
43062, 101A, -0.924641, 0.276132, 1.70703, 0, 0, 0, 2.078, 2.124, 1.888, 1.911, 55, 0
43062, 101B, -0.962055, -0.124825, 1.75029, 0, 0, 0, 2.078, 2.133, 1.888, 1.911, 55, 0
43063, 102A, -0.65055, 0.0218624, 1.86355, 0, 0, 0, 2.078, 2.133, 1.915, 1.911, 55, 0
43096, 102B, -0.65055, 0.0218624, 1.86355, 0, 0, 0, 2.078, 2.133, 1.915, 1.909, 55, 0
43097, 101A, -0.861781, 0.348662, 1.73955, 0, 0, 0, 2.075, 2.133, 1.915, 1.909, 55, 0
43097, 101B, -0.659992, 0.0327767, 1.86033, 0, 0, 0, 2.075, 2.084, 1.915, 1.909, 24, 0
43098, 102A, -0.645843, -0.0706643, 1.85255, 0, 0, 0, 2.075, 2.084, 1.896, 1.909, 24, 0
43129, 102B, -0.645843, -0.0706643, 1.85255, 0, 0, 0, 2.075, 2.084, 1.896, 1.904, 55, 0
43129, 101A, -0.730704, 0.0534739, 1.82134, 0, 0, 0, 2.075, 2.084, 1.896, 1.904, 55, 0
43130, 101B, -0.907532, -0.0434285, 1.77567, 0, 0, 0, 2.075, 2.127, 1.896, 1.904, 55, 0
43163, 102A, -0.664461, 0.0217824, 1.85335, 0, 0, 0, 2.075, 2.127, 1.908, 1.904, 55, 0
43163, 102B, -0.664461, 0.0217824, 1.85335, 0, 0, 0, 2.075, 2.127, 1.908, 1.909, 55, 0
43163, 101A, -0.862954, 0.324, 1.7387, 0, 0, 0, 2.073, 2.127, 1.908, 1.909, 55, 0
43164, 101B, -0.88375, -0.00545311, 1.79378, 0, 0, 0, 2.073, 2.132, 1.908, 1.909, 55, 0
43194, 102A, -0.637742, 0.016375, 1.8637, 0, 0, 0, 2.073, 2.132, 1.912, 1.909, 55, 0
43195, 102B, -0.637742, 0.016375, 1.8637, 0, 0, 0, 2.073, 2.132, 1.912, 1.903, 24, 0
43195, 101A, -0.868828, 0.324771, 1.74081, 0, 0, 0, 2.078, 2.132, 1.912, 1.903, 24, 0
43229, 101B, -0.868828, 0.0490498, 1.79722, 0, 0, 0, 2.078, 2.132, 1.912, 1.903, 55, 0
43230, 102A, -0.680347, 0.0435887, 1.85042, 0, 0, 0, 2.078, 2.132, 1.911, 1.903, 55, 0
43230, 102B, -0.680347, 0.0435887, 1.85042, 0, 0, 0, 2.078, 2.132, 1.911, 1.912, 55, 0
43231, 101A, -0.872561, 0.360342, 1.72777, 0, 0, 0, 2.072, 2.132, 1.911, 1.912, 55, 0
43263, 101B, -0.793796, -0.00546123, 1.82591, 0, 0, 0, 2.072, 2.113, 1.911, 1.912, 55, 0
43263, 102A, -0.6225, -0.103278, 1.8558, 0, 0, 0, 2.072, 2.113, 1.893, 1.912, 55, 0
43263, 102B, -0.6225, -0.103278, 1.8558, 0, 0, 0, 2.072, 2.113, 1.893, 1.908, 55, 0
43264, 101A, -0.860663, 0.221419, 1.74948, 0, 0, 0, 2.076, 2.113, 1.893, 1.908, 24, 0
43294, 101B, -0.94776, -0.0814496, 1.75959, 0, 0, 0, 2.076, 2.134, 1.893, 1.908, 55, 0
43295, 102A, -0.653625, 0.00545278, 1.85839, 0, 0, 0, 2.076, 2.134, 1.909, 1.908, 55, 0
43295, 102B, -0.653625, 0.00545278, 1.85839, 0, 0, 0, 2.076, 2.134, 1.909, 1.913, 55, 0
43328, 101A, -0.888354, 0.342896, 1.72516, 0, 0, 0, 2.077, 2.134, 1.909, 1.913, 55, 0
43328, 101B, -0.859227, -0.02184, 1.8047, 0, 0, 0, 2.077, 2.127, 1.909, 1.913, 55, 0
43329, 102A, -0.639023, -0.0979202, 1.85429, 0, 0, 0, 2.077, 2.127, 1.895, 1.913, 24, 0
43330, 102B, -0.639023, -0.0979202, 1.85429, 0, 0, 0, 2.077, 2.127, 1.895, 1.904, 24, 0
43361, 101A, -0.911235, 0.341757, 1.70137, 0, 0, 0, 2.07, 2.127, 1.895, 1.904, 55, 0
43362, 101B, -0.91539, -0.0488445, 1.77209, 0, 0, 0, 2.07, 2.128, 1.895, 1.904, 55, 0
43362, 102A, -0.644222, 0.0600124, 1.86045, 0, 0, 0, 2.07, 2.128, 1.915, 1.904, 55, 0
43394, 102B, -0.644222, 0.0600124, 1.86045, 0, 0, 0, 2.07, 2.128, 1.915, 1.903, 55, 0
43395, 101A, -0.840976, 0.300428, 1.7604, 0, 0, 0, 2.078, 2.128, 1.915, 1.903, 55, 0
43395, 101B, -0.845133, 0.0654515, 1.80619, 0, 0, 0, 2.078, 2.129, 1.915, 1.903, 55, 0
43396, 102A, -0.680347, 0.0599816, 1.85152, 0, 0, 0, 2.078, 2.129, 1.914, 1.903, 24, 0
43428, 102B, -0.680347, 0.0599816, 1.85152, 0, 0, 0, 2.078, 2.129, 1.914, 1.939, 24, 0
43428, 101A, -0.848872, 0.276789, 1.76289, 0, 0, 0, 2.083, 2.129, 1.914, 1.939, 55, 0
43428, 101B, -0.766098, -0.137607, 1.8444, 0, 0, 0, 2.083, 2.109, 1.914, 1.939, 24, 0
43461, 102A, -0.565593, -0.164914, 1.8837, 0, 0, 0, 2.083, 2.109, 1.909, 1.939, 24, 0
43461, 102B, -0.565593, -0.164914, 1.8837, 0, 0, 0, 2.083, 2.109, 1.909, 1.912, 55, 0
43462, 101A, -0.784765, 0.19136, 1.79735, 0, 0, 0, 2.077, 2.109, 1.909, 1.912, 55, 0
43462, 101B, -0.702774, -0.0163754, 1.84919, 0, 0, 0, 2.077, 2.089, 1.909, 1.912, 24, 0
43496, 102A, -0.642758, 0.0657605, 1.86929, 0, 0, 0, 2.077, 2.089, 1.924, 1.912, 55, 0
